item,name,type,category,subcategory,label,title,page_length,num_links,mean_sitelinks_count,median_sitelinks_count,std_sitelinks_count
http://www.wikidata.org/entity/Q435124,Alexander Godunov,entity,performing arts,choreographer,cultural representative,Alexander Godunov,4383,38,71.56756756756756,49.0,68.84276661861357
http://www.wikidata.org/entity/Q71763,Alexander Graf Lambsdorff,entity,history,historian,cultural exclusive,,0,0,0.0,0.0,0.0
http://www.wikidata.org/entity/Q15001,Alexander Griboyedov,entity,literature,writer,cultural exclusive,Alexander Griboyedov,10832,69,76.5072463768116,43.0,83.93451954159521
http://www.wikidata.org/entity/Q55221,Alexander Korda,entity,films,film producer,cultural representative,Alexander Korda,19905,245,22.821576763485478,9.0,32.26223771805139
http://www.wikidata.org/entity/Q55172,Alexander Sokurov,entity,films,film director,cultural representative,Alexander Sokurov,6907,47,49.97872340425532,24.0,58.9520141542118
http://www.wikidata.org/entity/Q87,Alexandria,entity,geography,city,cultural exclusive,Alexandria,41261,356,64.09770114942529,48.0,61.8180189425353
http://www.wikidata.org/entity/Q88,Alexandria,entity,geography,city,cultural exclusive,"Alexandria, Virginia",44626,377,30.386666666666667,9.0,48.1194883135259
http://www.wikidata.org/entity/Q2356817,Alexandrian Wicca,entity,philosophy and religion,religion,cultural representative,Alexandrian Wicca,5062,27,41.24,13.0,72.57673456418385
http://www.wikidata.org/entity/Q185777,Alexis Carrel,entity,biology,biologist,cultural exclusive,Alexis Carrel,13300,64,50.49180327868852,38.0,49.64682577832081
http://www.wikidata.org/entity/Q78229,Alexis de Chateauneuf,entity,architecture,architect,cultural exclusive,Alexis de Chateauneuf,2435,25,92.52173913043478,69.0,89.50679817038791
http://www.wikidata.org/entity/Q88690,Alfons Walde,entity,architecture,architect,cultural exclusive,Alfons Walde,1780,17,75.375,65.5,51.08800617561817
http://www.wikidata.org/entity/Q63781,Alfred Abel,entity,films,film producer,cultural representative,Alfred Abel,5114,36,64.03030303030303,44.0,63.68886722967431
http://www.wikidata.org/entity/Q103424,Alfred Lichtwark,entity,visual arts,photographer,cultural exclusive,Alfred Lichtwark,4667,48,51.06666666666667,21.0,62.91595805340469
http://www.wikidata.org/entity/Q645598,Alfredo Ferrari,entity,transportation,automobile manufacturer,cultural exclusive,Alfredo Ferrari,6356,37,51.189189189189186,34.0,58.05581556540402
http://www.wikidata.org/entity/Q558496,Alhamra Arts Council,entity,architecture,building,cultural exclusive,Alhamra Arts Council,2320,9,83.11111111111111,65.0,76.06348875109302
http://www.wikidata.org/entity/Q2563471,Alheira,concept,food,dish,cultural representative,Alheira,1758,24,55.56521739130435,29.0,57.39627778187023
http://www.wikidata.org/entity/Q63556,Alice Herz-Sommer,entity,music,musician,cultural exclusive,Alice Herz-Sommer,6421,43,82.02380952380952,41.0,86.81904774963957
http://www.wikidata.org/entity/Q223898,All India Muslim League,entity,politics,political party,cultural exclusive,All-India Muslim League,22999,106,39.476190476190474,22.0,50.39521807210628
http://www.wikidata.org/entity/Q69119,All Jammu and Kashmir Muslim Conference,entity,politics,political party,cultural exclusive,All Jammu and Kashmir Muslim Conference,1219,11,51.4,38.5,54.77809781290329
http://www.wikidata.org/entity/Q4729659,All Sport,concept,food,drink,cultural agnostic,All Sport,881,10,24.5,20.5,22.77827912727386
http://www.wikidata.org/entity/Q1471388,All-American Comics,concept,comics and anime,comics,cultural representative,All-American Comics,1851,27,11.88888888888889,6.0,15.74409550307278
http://www.wikidata.org/entity/Q946380,All-Russian Central Executive Committee,entity,politics,government agency,cultural exclusive,All-Russian Central Executive Committee,15853,38,55.13157894736842,28.0,66.9061286834148
http://www.wikidata.org/entity/Q4396,"All-Ukrainian Union ""Svoboda""",entity,politics,political party,cultural exclusive,Svoboda (political party),41114,282,55.115830115830114,34.0,65.71896775193906
http://www.wikidata.org/entity/Q2361914,Alláh-u-Abhá,entity,gestures and habits,greeting,cultural exclusive,Alláh-u-Abhá,1256,19,77.83333333333333,52.0,79.02689415635668
http://www.wikidata.org/entity/Q39419,Allene Ray,entity,performing arts,actor,cultural exclusive,Allene Ray,2741,17,22.4375,10.5,24.72844705496081
http://www.wikidata.org/entity/Q522831,Allgemeine Zeitung des Judentums,entity,media,magazine,cultural exclusive,Allgemeine Zeitung des Judentums,5207,37,47.370370370370374,11.0,81.83187287592375
http://www.wikidata.org/entity/Q4733366,alluvial river,concept,geography,river,cultural agnostic,Alluvial river,12927,52,64.4423076923077,50.0,56.38412674255681
http://www.wikidata.org/entity/Q4652400,ALM,entity,media,media company,cultural agnostic,ALM (company),2088,16,53.4375,15.5,61.949544742072156
http://www.wikidata.org/entity/Q668041,Almanach de Gotha,entity,media,magazine,cultural exclusive,Almanach de Gotha,17743,132,55.40625,26.5,65.06228236034684
http://www.wikidata.org/entity/Q2839173,Almeh,concept,music,musician,cultural exclusive,Almah (dancer),1568,8,121.66666666666667,57.5,111.36376829511872
http://www.wikidata.org/entity/Q975953,almond milk,entity,food,drink,cultural agnostic,Almond milk,5644,39,55.921052631578945,39.0,55.006402296721866
http://www.wikidata.org/entity/Q16665,Almonte,entity,geography,river,cultural exclusive,Almonte (river),350,5,164.5,127.0,83.13994226603721
http://www.wikidata.org/entity/Q16548,Alperschällihorn,entity,geography,mountain,cultural exclusive,Alperschällihorn,327,7,68.33333333333333,32.5,72.59170445412862
http://www.wikidata.org/entity/Q2142568,Alpine Club,concept,sports,sports club,cultural exclusive,List of alpine clubs,794,10,86.1,33.5,106.95087657424786
http://www.wikidata.org/entity/Q252833,Alpine folk music,entity,music,music genre,cultural representative,Alpine folk music,1599,42,81.28571428571429,41.5,96.13514438744323
http://www.wikidata.org/entity/Q660559,alpine skiing at the Winter Olympics,entity,sports,recurring sporting event,cultural agnostic,Alpine skiing at the Winter Olympics,1927,32,48.0625,26.0,56.560773454311956
http://www.wikidata.org/entity/Q2380231,Alsace-Lorraine Soviet Republic,entity,history,historical event,cultural exclusive,November 1918 insurgency in Alsace–Lorraine,7668,78,83.11688311688312,56.0,78.17728338231181
http://www.wikidata.org/entity/Q47996,alt-J,entity,music,musical group,cultural representative,Alt-J,11151,107,41.64423076923077,20.0,59.981394273755164
http://www.wikidata.org/entity/Q1412422,alta cappella,concept,music,musician,cultural exclusive,Alta cappella,3486,25,29.956521739130434,24.0,30.443787487718303
http://www.wikidata.org/entity/Q2479824,altepetl,concept,geography,city,cultural exclusive,Altepetl,6451,42,53.972972972972975,40.0,45.93914099050194
http://www.wikidata.org/entity/Q4736532,alternative model,concept,fashion,model,cultural agnostic,Alternative model,1126,16,39.733333333333334,36.0,20.625119528273178
http://www.wikidata.org/entity/Q663,aluminum,concept,architecture,building material,cultural agnostic,Aluminium,51248,376,69.20161290322581,49.5,63.2597452867353
http://www.wikidata.org/entity/Q4737473,alumni magazine,concept,media,magazine,cultural agnostic,Alumni magazine,5813,10,78.0,31.0,99.10701286992763
http://www.wikidata.org/entity/Q82840,Alvar Aalto,entity,fashion,designer,cultural representative,Alvar Aalto,24301,114,40.839285714285715,24.0,48.98479238706725
http://www.wikidata.org/entity/Q9149255,Alvernia Studios,entity,media,film studio,cultural exclusive,Alvernia Studios,1558,10,122.25,102.0,111.34939380167276
http://www.wikidata.org/entity/Q686038,Amalgamated Press,entity,literature,publisher,cultural exclusive,Amalgamated Press,8072,91,17.235955056179776,3.0,41.523520469461104
http://www.wikidata.org/entity/Q155931,Amaranthaceae,concept,biology,plant,cultural agnostic,Amaranthaceae,8171,105,59.86274509803921,45.0,54.329972087000385
http://www.wikidata.org/entity/Q455620,amateur film,concept,films,film,cultural agnostic,Amateur film,1392,19,113.07142857142857,46.5,127.46229934808974
http://www.wikidata.org/entity/Q455632,amateur television,concept,media,television,cultural agnostic,Amateur television,9273,74,49.19444444444444,27.0,70.70373219932297
http://www.wikidata.org/entity/Q16931065,Amazighs Christians Donatians,entity,philosophy and religion,religion,cultural representative,Berber Christians,21412,142,68.91549295774648,50.5,67.90802530491762
http://www.wikidata.org/entity/Q457893,Amblin Entertainment,entity,comics and anime,animation studio,cultural representative,Amblin Entertainment,5206,47,44.888888888888886,37.0,31.051371214827014
http://www.wikidata.org/entity/Q2407259,Amedeo Gordini,entity,transportation,automobile manufacturer,cultural representative,Amédée Gordini,4078,39,78.3157894736842,39.5,87.86985150393791
http://www.wikidata.org/entity/Q97003,Amelie Beese,entity,visual arts,artist,cultural exclusive,Amelie Beese,8617,28,76.4,25.0,90.04087960476619
http://www.wikidata.org/entity/Q463606,American Book Awards,entity,literature,literary award,cultural exclusive,American Book Awards,1240,12,37.333333333333336,36.5,32.88194371113457
http://www.wikidata.org/entity/Q689770,American Flagg!,entity,comics and anime,comics,cultural representative,American Flagg!,9577,46,62.714285714285715,24.5,84.71247890147386
http://www.wikidata.org/entity/Q55304,American occupation zone in Germany,entity,geography,geographic location,cultural exclusive,American occupation zone in Germany,6217,68,58.25396825396825,30.0,65.7764294768966
http://www.wikidata.org/entity/Q4745508,American pantomime,entity,performing arts,theatrical genre,cultural exclusive,American pantomime,2777,25,38.84,24.0,42.65646961481927
http://www.wikidata.org/entity/Q466592,American Record Company,entity,music,record label,cultural representative,American Record Company,3509,7,58.57142857142857,63.0,20.006121512156813
http://www.wikidata.org/entity/Q466599,American Record Corporation,entity,music,record label,cultural exclusive,American Record Corporation,11633,49,24.4468085106383,13.0,27.760992463893526
http://www.wikidata.org/entity/Q466649,American Recordings,entity,music,record label,cultural representative,American Recordings (record label),6423,57,29.473684210526315,23.0,24.07233635637935
http://www.wikidata.org/entity/Q121362839,Amir Hossein Fadakar,entity,sports,athlete,cultural exclusive,Amir Hossein Fadakar,229,3,119.33333333333333,76.0,112.83419497455351
http://www.wikidata.org/entity/Q2153495,ammunition dump,concept,architecture,architectural structure,cultural agnostic,Ammunition dump,2144,17,52.3125,46.5,38.75357846380125
http://www.wikidata.org/entity/Q474024,Amor Vincit Omnia,entity,visual arts,painting,cultural representative,Amor Vincit Omnia (Caravaggio),4754,33,51.42424242424242,27.0,58.393145251004135
http://www.wikidata.org/entity/Q30595183,Amoriguard,entity,architecture,building material,cultural agnostic,Amoriguard,755,13,66.0,60.5,45.65632486304608
http://www.wikidata.org/entity/Q474627,Amphetamine Reptile Records,entity,music,record label,cultural exclusive,Amphetamine Reptile Records,1332,14,26.76923076923077,7.0,34.527923696522784
http://www.wikidata.org/entity/Q2904171,Amram Blau,entity,philosophy and religion,religious leader,cultural exclusive,Amram Blau,4096,40,74.23684210526316,45.0,74.10605281427362
http://www.wikidata.org/entity/Q478185,Amsteldorp,entity,geography,neighborhood,cultural exclusive,Amsteldorp,477,4,119.66666666666667,110.0,92.92410284145276
http://www.wikidata.org/entity/Q478612,Amsterdam Oud-West,entity,geography,neighborhood,cultural exclusive,Amsterdam Oud-West,1328,22,46.75,7.5,86.39986979156855
http://www.wikidata.org/entity/Q478614,Amsterdam Oud-Zuid,entity,geography,neighborhood,cultural exclusive,Amsterdam Oud-Zuid,1430,8,54.857142857142854,8.0,82.81550678022387
http://www.wikidata.org/entity/Q8493,Amu Darya,entity,geography,river,cultural agnostic,Amu Darya,14455,109,86.62857142857143,64.0,78.9455818773868
http://www.wikidata.org/entity/Q2719772,Amyraldism,entity,philosophy and religion,religious movement,cultural agnostic,Amyraldism,10301,92,66.05494505494505,34.0,79.64445203077673
http://www.wikidata.org/entity/Q1134678,An American Tail,entity,comics and anime,animated film,cultural representative,An American Tail,23109,129,46.13492063492063,33.0,44.96124489439787
http://www.wikidata.org/entity/Q23915,An Old Man and his Grandson,entity,visual arts,painting,cultural representative,An Old Man and his Grandson,3051,18,82.33333333333333,42.5,86.72626156156187
http://www.wikidata.org/entity/Q189790,anaerobic organism,concept,biology,organism,cultural agnostic,Anaerobic organism,9273,63,62.83606557377049,47.0,52.95286500642947
http://www.wikidata.org/entity/Q258137,analog television,concept,media,television,cultural agnostic,Analog television,40844,169,40.634730538922156,27.0,43.89881660339932
http://www.wikidata.org/entity/Q183216,analytic philosophy,entity,philosophy and religion,philosophy,cultural representative,Analytic philosophy,48134,539,36.928705440900565,23.0,43.46272023578481
http://www.wikidata.org/entity/Q55603881,analytic theology,entity,philosophy and religion,philosophical movement,cultural agnostic,Analytic theology,8446,54,43.31372549019608,25.0,56.78493662316789
http://www.wikidata.org/entity/Q485501,Anamniotes,concept,biology,animal,cultural agnostic,Anamniotes,2886,59,81.36206896551724,69.0,66.98988556590595
http://www.wikidata.org/entity/Q42458,Anaximander,entity,philosophy and religion,philosopher,cultural representative,Anaximander,30137,156,92.80132450331126,78.0,71.99577065094293
http://www.wikidata.org/entity/Q404782,Ancient Greek law,entity,politics,law,cultural exclusive,Ancient Greek law,16205,48,60.270833333333336,47.5,47.32632265422935
http://www.wikidata.org/entity/Q5959447,Ancient Iranian religion,concept,philosophy and religion,religion,cultural exclusive,Ancient Iranian religion,34345,169,68.44642857142857,54.0,59.48796986512037
http://www.wikidata.org/entity/Q21028568,Ancient Mesopotamian religion,entity,philosophy and religion,religion,cultural exclusive,Ancient Mesopotamian religion,31874,183,77.64285714285714,61.5,58.037397270610136
http://www.wikidata.org/entity/Q3395377,ancient monument,concept,history,monument,cultural agnostic,Ancient monument,10308,49,77.85106382978724,72.0,65.93226011900533
http://www.wikidata.org/entity/Q204100,ancient philosophy,concept,philosophy and religion,philosophy,cultural agnostic,Ancient philosophy,6879,77,76.15789473684211,55.0,66.36304707154802
http://www.wikidata.org/entity/Q337547,ancient Roman religion,concept,philosophy and religion,religion,cultural exclusive,Religion in ancient Rome,93880,418,47.58866995073892,38.5,39.36992387740599
http://www.wikidata.org/entity/Q12982033,Andhadhi,concept,literature,poetry,cultural exclusive,Antati,593,6,89.6,71.0,75.22924963071212
http://www.wikidata.org/entity/Q7407,Andre Agassi,entity,sports,athlete,cultural representative,Andre Agassi,50720,257,37.69565217391305,28.0,38.40390529061747
